age,young,mid,old,vold,job,admin,bluecollar,entrepreneur,housemaid,management,retired,selfemployed,student,services,technician,unemployed,marital,married,single,divorced,education,primary,secondary,tertiary,default,balance,housing,loan,contact,day,month,duration,campaign,campaign4,campaign8,campaign12,campaign16,pdays,previous,poutcome,po1failure,po2other,po3success,y
59,0,0,0,0,management,0,0,0,0,1,0,0,0,0,0,0,divorced,0,0,1,tertiary,0,0,1,0,258,1,0,0,20,apr,33,1,1,0,0,0,173,1,success,0,0,1,0
32,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,single,0,1,0,tertiary,0,0,1,0,4262,1,0,0,20,apr,246,1,1,0,0,0,152,1,failure,1,0,0,0
24,1,0,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,0,1,0,0,20,apr,83,3,1,0,0,0,306,4,failure,1,0,0,0
59,0,0,0,0,housemaid,0,0,0,1,0,0,0,0,0,0,0,divorced,0,0,1,tertiary,0,0,1,0,0,0,0,0,20,apr,379,1,1,0,0,0,332,2,other,0,1,0,0
34,0,1,0,0,entrepreneur,0,0,1,0,0,0,0,0,0,0,0,single,0,1,0,secondary,0,1,0,0,318,1,0,0,20,apr,40,1,1,0,0,0,150,2,failure,1,0,0,0
54,0,0,0,0,retired,0,0,0,0,0,1,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,303,1,0,0,20,apr,240,1,1,0,0,0,349,2,failure,1,0,0,0
26,1,0,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,single,0,1,0,primary,1,0,0,0,52,1,0,0,20,apr,271,1,1,0,0,0,300,2,success,0,0,1,0
32,0,1,0,0,technician,0,0,0,0,0,0,0,0,0,1,0,single,0,1,0,tertiary,0,0,1,0,1454,1,0,0,20,apr,190,1,1,0,0,0,335,1,other,0,1,0,0
38,0,1,0,0,services,0,0,0,0,0,0,0,0,1,0,0,married,1,0,0,secondary,0,1,0,0,-349,1,0,0,20,apr,111,2,1,0,0,0,328,5,failure,1,0,0,0
34,0,1,0,0,technician,0,0,0,0,0,0,0,0,0,1,0,single,0,1,0,secondary,0,1,0,0,1161,1,0,0,20,apr,17,5,0,1,0,0,334,1,failure,1,0,0,0
43,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,1927,1,0,0,20,apr,149,1,1,0,0,0,152,1,failure,1,0,0,0
34,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,965,1,0,0,20,apr,372,2,1,0,0,0,332,2,other,0,1,0,0
36,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,0,1,1,0,20,apr,240,1,1,0,0,0,326,1,success,0,0,1,0
39,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,primary,1,0,0,0,8637,1,0,1,20,apr,78,1,1,0,0,0,313,1,failure,1,0,0,0
36,0,1,0,0,entrepreneur,0,0,1,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,24,1,0,0,20,apr,88,1,1,0,0,0,154,2,failure,1,0,0,0
44,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,508,1,0,0,20,apr,222,1,1,0,0,0,154,1,failure,1,0,0,0
55,0,0,0,0,management,0,0,0,0,1,0,0,0,0,0,0,divorced,0,0,1,tertiary,0,0,1,0,5253,1,1,0,20,apr,378,1,1,0,0,0,287,19,failure,1,0,0,0
31,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,married,1,0,0,tertiary,0,0,1,0,491,1,0,0,20,apr,15,1,1,0,0,0,326,1,other,0,1,0,0
33,0,1,0,0,technician,0,0,0,0,0,0,0,0,0,1,0,single,0,1,0,secondary,0,1,0,0,151,1,0,0,20,apr,104,3,1,0,0,0,236,6,failure,1,0,0,0
41,0,1,0,0,admin.,1,0,0,0,0,0,0,0,0,0,0,married,1,0,0,primary,1,0,0,0,1314,1,0,0,20,apr,159,1,1,0,0,0,326,1,failure,1,0,0,0
60,0,0,0,0,admin.,1,0,0,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,1914,1,0,0,20,apr,65,1,1,0,0,0,287,3,failure,1,0,0,0
37,0,1,0,0,services,0,0,0,0,0,0,0,0,1,0,0,married,1,0,0,secondary,0,1,0,0,184,1,0,0,20,apr,53,1,1,0,0,0,348,3,failure,1,0,0,0
41,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,primary,1,0,0,0,241,1,0,0,20,apr,170,1,1,0,0,0,150,1,failure,1,0,0,0
59,0,0,0,0,management,0,0,0,0,1,0,0,0,0,0,0,married,1,0,0,tertiary,0,0,1,0,287,1,0,0,20,apr,818,2,1,0,0,0,242,8,failure,1,0,0,0
34,0,1,0,0,admin.,1,0,0,0,0,0,0,0,0,0,0,single,0,1,0,secondary,0,1,0,0,1352,1,0,0,20,apr,126,1,1,0,0,0,334,3,other,0,1,0,0
29,1,0,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,2378,1,1,0,20,apr,239,1,1,0,0,0,276,6,failure,1,0,0,0
36,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,primary,1,0,0,0,4693,1,0,0,20,apr,15,6,0,1,0,0,152,21,other,0,1,0,0
32,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,married,1,0,0,tertiary,0,0,1,0,3154,0,0,0,20,apr,96,2,1,0,0,0,150,2,failure,1,0,0,0
43,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,primary,1,0,0,0,517,1,0,0,20,apr,138,2,1,0,0,0,263,7,failure,1,0,0,0
35,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,married,1,0,0,tertiary,0,0,1,0,2123,1,0,0,20,apr,54,1,1,0,0,0,273,3,failure,1,0,0,0
55,0,0,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,divorced,0,0,1,secondary,0,1,0,0,462,1,0,0,20,apr,157,1,1,0,0,0,332,3,failure,1,0,0,0
50,0,1,0,0,services,0,0,0,0,0,0,0,0,1,0,0,divorced,0,0,1,secondary,0,1,0,0,2015,1,0,0,20,apr,715,1,1,0,0,0,152,1,failure,1,0,0,0
44,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,3060,1,0,0,20,apr,87,2,1,0,0,0,151,3,failure,1,0,0,0
40,0,1,0,0,technician,0,0,0,0,0,0,0,0,0,1,0,single,0,1,0,tertiary,0,0,1,0,825,1,0,0,20,apr,38,1,1,0,0,0,335,1,other,0,1,0,0
37,0,1,0,0,admin.,1,0,0,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,2320,1,0,0,20,apr,59,3,1,0,0,0,342,1,other,0,1,0,0
40,0,1,0,0,admin.,1,0,0,0,0,0,0,0,0,0,0,single,0,1,0,tertiary,0,0,1,0,283,1,0,0,20,apr,222,1,1,0,0,0,153,4,failure,1,0,0,0
42,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,2717,1,1,0,20,apr,181,2,1,0,0,0,270,2,failure,1,0,0,0
43,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,314,1,1,0,20,apr,247,3,1,0,0,0,339,2,failure,1,0,0,0
37,0,1,0,0,admin.,1,0,0,0,0,0,0,0,0,0,0,divorced,0,0,1,tertiary,0,0,1,0,43,1,0,0,20,apr,328,2,1,0,0,0,264,2,failure,1,0,0,0
30,1,0,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,322,1,0,0,20,apr,190,2,1,0,0,0,326,1,other,0,1,0,0
32,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,primary,1,0,0,0,2,1,1,0,20,apr,180,3,1,0,0,0,284,1,failure,1,0,0,0
32,0,1,0,0,admin.,1,0,0,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,3052,1,1,0,20,apr,253,3,1,0,0,0,151,4,failure,1,0,0,0
31,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,631,1,0,0,20,apr,211,2,1,0,0,0,152,2,failure,1,0,0,0
33,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,35,1,0,1,20,apr,87,1,1,0,0,0,322,1,failure,1,0,0,0
33,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,married,1,0,0,tertiary,0,0,1,0,864,1,0,0,20,apr,170,1,1,0,0,0,235,19,failure,1,0,0,0
28,1,0,0,0,technician,0,0,0,0,0,0,0,0,0,1,0,single,0,1,0,tertiary,0,0,1,0,387,1,0,0,20,apr,205,1,1,0,0,0,82,1,failure,1,0,0,1
43,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,85,1,0,0,20,apr,42,3,1,0,0,0,279,5,other,0,1,0,0
51,0,0,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,-237,1,1,0,20,apr,379,3,1,0,0,0,320,2,other,0,1,0,0
33,0,1,0,0,housemaid,0,0,0,1,0,0,0,0,0,0,0,married,1,0,0,tertiary,0,0,1,0,10,1,0,0,20,apr,129,1,1,0,0,0,322,2,failure,1,0,0,0
39,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,married,1,0,0,tertiary,0,0,1,0,894,1,0,0,20,apr,491,1,1,0,0,0,326,1,other,0,1,0,0
33,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,single,0,1,0,tertiary,0,0,1,0,437,1,0,0,20,apr,199,2,1,0,0,0,150,5,failure,1,0,0,0
39,0,1,0,0,services,0,0,0,0,0,0,0,0,1,0,0,married,1,0,0,secondary,0,1,0,0,104,1,0,0,20,apr,116,2,1,0,0,0,332,6,failure,1,0,0,0
31,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,single,0,1,0,secondary,0,1,0,0,648,1,1,0,20,apr,153,1,1,0,0,0,347,1,failure,1,0,0,0
31,0,1,0,0,services,0,0,0,0,0,0,0,0,1,0,0,single,0,1,0,primary,1,0,0,0,181,1,0,0,20,apr,93,3,1,0,0,0,340,2,other,0,1,0,0
28,1,0,0,0,management,0,0,0,0,1,0,0,0,0,0,0,single,0,1,0,secondary,0,1,0,0,967,1,0,0,20,apr,174,1,1,0,0,0,334,1,failure,1,0,0,0
34,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,divorced,0,0,1,tertiary,0,0,1,0,471,0,0,0,20,apr,247,1,1,0,0,0,332,4,failure,1,0,0,0
37,0,1,0,0,admin.,1,0,0,0,0,0,0,0,0,0,0,single,0,1,0,tertiary,0,0,1,0,2317,1,0,0,20,apr,114,1,1,0,0,0,152,2,failure,1,0,0,0
54,0,0,0,0,technician,0,0,0,0,0,0,0,0,0,1,0,divorced,0,0,1,secondary,0,1,0,0,1663,1,0,1,20,apr,41,1,1,0,0,0,150,9,other,0,1,0,0
29,1,0,0,0,technician,0,0,0,0,0,0,0,0,0,1,0,single,0,1,0,tertiary,0,0,1,0,2269,1,0,0,20,apr,53,1,1,0,0,0,346,1,failure,1,0,0,0
43,0,1,0,0,services,0,0,0,0,0,0,0,0,1,0,0,married,1,0,0,secondary,0,1,0,0,3689,1,0,0,20,apr,165,1,1,0,0,0,321,1,failure,1,0,0,0
30,1,0,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,primary,1,0,0,0,262,1,0,0,20,apr,15,4,1,0,0,0,343,3,other,0,1,0,0
46,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,divorced,0,0,1,secondary,0,1,0,0,145,1,0,0,20,apr,113,2,1,0,0,0,270,5,failure,1,0,0,0
32,0,1,0,0,technician,0,0,0,0,0,0,0,0,0,1,0,married,1,0,0,secondary,0,1,0,0,3322,1,0,0,20,apr,380,1,1,0,0,0,74,4,failure,1,0,0,0
32,0,1,0,0,admin.,1,0,0,0,0,0,0,0,0,0,0,single,0,1,0,secondary,0,1,0,0,299,1,0,0,20,apr,177,2,1,0,0,0,348,2,failure,1,0,0,0
48,0,1,0,0,admin.,1,0,0,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,1060,1,0,0,20,apr,87,2,1,0,0,0,318,3,failure,1,0,0,0
38,0,1,0,0,entrepreneur,0,0,1,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,0,1,1,0,20,apr,305,2,1,0,0,0,154,1,failure,1,0,0,0
40,0,1,0,0,services,0,0,0,0,0,0,0,0,1,0,0,married,1,0,0,secondary,0,1,0,0,2843,1,0,0,20,apr,223,1,1,0,0,0,305,1,success,0,0,1,0
34,0,1,0,0,technician,0,0,0,0,0,0,0,0,0,1,0,divorced,0,0,1,secondary,0,1,0,0,0,1,1,0,20,apr,110,3,1,0,0,0,269,2,other,0,1,0,0
37,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,single,0,1,0,secondary,0,1,0,0,2235,1,0,0,20,apr,419,2,1,0,0,0,151,2,failure,1,0,0,0
36,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,single,0,1,0,tertiary,0,0,1,0,20,1,0,0,20,apr,766,2,1,0,0,0,150,3,other,0,1,0,0
30,1,0,0,0,technician,0,0,0,0,0,0,0,0,0,1,0,married,1,0,0,secondary,0,1,0,0,239,1,0,0,20,apr,58,3,1,0,0,0,150,10,failure,1,0,0,0
45,0,1,0,0,unemployed,0,0,0,0,0,0,0,0,0,0,1,divorced,0,0,1,primary,1,0,0,0,757,0,0,0,20,apr,103,1,1,0,0,0,325,4,failure,1,0,0,0
58,0,0,0,0,services,0,0,0,0,0,0,0,0,1,0,0,single,0,1,0,secondary,0,1,0,0,1430,1,0,0,20,apr,861,6,0,1,0,0,321,5,failure,1,0,0,0
37,0,1,0,0,technician,0,0,0,0,0,0,0,0,0,1,0,married,1,0,0,secondary,0,1,0,0,264,1,1,0,20,apr,414,2,1,0,0,0,285,1,failure,1,0,0,0
37,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,primary,1,0,0,0,250,1,0,0,20,apr,239,3,1,0,0,0,347,1,failure,1,0,0,0
33,0,1,0,0,services,0,0,0,0,0,0,0,0,1,0,0,single,0,1,0,secondary,0,1,0,0,187,1,0,0,20,apr,168,3,1,0,0,0,326,1,failure,1,0,0,0
28,1,0,0,0,unemployed,0,0,0,0,0,0,0,0,0,0,1,married,1,0,0,secondary,0,1,0,0,293,1,0,0,20,apr,230,1,1,0,0,0,329,3,failure,1,0,0,0
43,0,1,0,0,self-employed,0,0,0,0,0,0,1,0,0,0,0,married,1,0,0,secondary,0,1,0,0,5564,0,0,0,20,apr,45,5,0,1,0,0,154,2,failure,1,0,0,0
42,0,1,0,0,technician,0,0,0,0,0,0,0,0,0,1,0,married,1,0,0,secondary,0,1,0,0,334,1,0,0,20,apr,18,5,0,1,0,0,335,9,other,0,1,0,0
46,0,1,0,0,admin.,1,0,0,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,0,1,1,0,20,apr,239,2,1,0,0,0,259,2,failure,1,0,0,0
38,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,1205,1,0,0,20,apr,45,4,1,0,0,0,153,1,failure,1,0,0,0
33,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,328,1,0,0,20,apr,72,1,1,0,0,0,264,9,failure,1,0,0,0
40,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,primary,1,0,0,0,481,1,0,0,20,apr,228,3,1,0,0,0,347,1,failure,1,0,0,0
30,1,0,0,0,technician,0,0,0,0,0,0,0,0,0,1,0,single,0,1,0,secondary,0,1,0,0,8826,1,0,0,20,apr,90,3,1,0,0,0,151,3,other,0,1,0,0
48,0,1,0,0,services,0,0,0,0,0,0,0,0,1,0,0,married,1,0,0,secondary,0,1,0,0,-110,1,0,0,20,apr,97,2,1,0,0,0,321,2,other,0,1,0,0
34,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,745,1,0,0,20,apr,400,5,0,1,0,0,332,4,failure,1,0,0,0
39,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,single,0,1,0,tertiary,0,0,1,0,2357,1,0,0,20,apr,64,3,1,0,0,0,273,1,failure,1,0,0,0
45,0,1,0,0,services,0,0,0,0,0,0,0,0,1,0,0,single,0,1,0,secondary,0,1,0,0,1757,1,0,0,20,apr,1010,3,1,0,0,0,326,1,other,0,1,0,0
33,0,1,0,0,technician,0,0,0,0,0,0,0,0,0,1,0,married,1,0,0,secondary,0,1,0,0,4790,1,0,0,20,apr,137,1,1,0,0,0,272,2,failure,1,0,0,0
34,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,married,1,0,0,tertiary,0,0,1,0,1782,1,0,0,20,apr,17,6,0,1,0,0,25,7,other,0,1,0,0
37,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,single,0,1,0,tertiary,0,0,1,0,72,1,1,0,20,apr,885,5,0,1,0,0,150,7,failure,1,0,0,1
35,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,single,0,1,0,tertiary,0,0,1,0,1011,1,0,0,20,apr,36,2,1,0,0,0,349,1,failure,1,0,0,0
32,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,472,1,0,0,20,apr,58,2,1,0,0,0,342,2,failure,1,0,0,0
40,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,single,0,1,0,primary,1,0,0,0,1530,1,0,0,20,apr,8,3,1,0,0,0,315,1,failure,1,0,0,0
58,0,0,0,0,services,0,0,0,0,0,0,0,0,1,0,0,divorced,0,0,1,secondary,0,1,0,0,739,1,0,0,20,apr,304,7,0,1,0,0,335,5,failure,1,0,0,0
27,1,0,0,0,services,0,0,0,0,0,0,0,0,1,0,0,single,0,1,0,secondary,0,1,0,0,343,1,0,0,20,apr,282,2,1,0,0,0,320,1,other,0,1,0,0
48,0,1,0,0,admin.,1,0,0,0,0,0,0,0,0,0,0,single,0,1,0,secondary,0,1,0,0,3531,1,0,0,20,apr,81,2,1,0,0,0,287,6,failure,1,0,0,0
36,0,1,0,0,admin.,1,0,0,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,421,1,0,0,20,apr,246,2,1,0,0,0,334,3,other,0,1,0,0
33,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,primary,1,0,0,0,1002,1,0,0,20,apr,92,2,1,0,0,0,325,4,failure,1,0,0,0
52,0,0,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,1440,1,0,0,20,apr,270,2,1,0,0,0,325,1,failure,1,0,0,0
60,0,0,0,0,retired,0,0,0,0,0,1,0,0,0,0,0,married,1,0,0,tertiary,0,0,1,0,2194,1,0,1,20,apr,31,3,1,0,0,0,263,9,failure,1,0,0,0
38,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,married,1,0,0,tertiary,0,0,1,0,76,1,0,0,20,apr,167,2,1,0,0,0,287,3,failure,1,0,0,0
39,0,1,0,0,self-employed,0,0,0,0,0,0,1,0,0,0,0,single,0,1,0,tertiary,0,0,1,0,2298,1,1,0,20,apr,13,2,1,0,0,0,319,18,other,0,1,0,0
29,1,0,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,313,1,0,0,20,apr,172,2,1,0,0,0,343,3,other,0,1,0,0
46,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,primary,1,0,0,0,588,1,0,0,20,apr,249,3,1,0,0,0,237,4,failure,1,0,0,0
30,1,0,0,0,technician,0,0,0,0,0,0,0,0,0,1,0,single,0,1,0,secondary,0,1,0,0,3313,1,0,1,20,apr,534,3,1,0,0,0,319,3,failure,1,0,0,0
48,0,1,0,0,unemployed,0,0,0,0,0,0,0,0,0,0,1,married,1,0,0,secondary,0,1,0,0,3287,1,1,0,20,apr,242,2,1,0,0,0,307,1,failure,1,0,0,0
37,0,1,0,0,technician,0,0,0,0,0,0,0,0,0,1,0,single,0,1,0,secondary,0,1,0,0,442,1,0,0,20,apr,51,4,1,0,0,0,349,1,other,0,1,0,0
40,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,married,1,0,0,tertiary,0,0,1,0,384,0,0,0,20,apr,200,3,1,0,0,0,327,2,failure,1,0,0,0
37,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,56,1,0,0,20,apr,46,2,1,0,0,0,285,1,failure,1,0,0,0
40,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,single,0,1,0,tertiary,0,0,1,0,759,1,0,1,20,apr,32,2,1,0,0,0,266,5,failure,1,0,0,0
35,0,1,0,0,self-employed,0,0,0,0,0,0,1,0,0,0,0,married,1,0,0,secondary,0,1,0,0,2762,1,0,0,20,apr,682,3,1,0,0,0,154,1,other,0,1,0,0
53,0,0,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,primary,1,0,0,0,4793,1,0,1,20,apr,26,4,1,0,0,0,150,5,failure,1,0,0,0
34,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,divorced,0,0,1,tertiary,0,0,1,0,2279,1,1,0,20,apr,138,2,1,0,0,0,150,4,other,0,1,0,0
55,0,0,0,0,admin.,1,0,0,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,499,1,1,0,20,apr,124,4,1,0,0,0,150,1,other,0,1,0,0
32,0,1,0,0,entrepreneur,0,0,1,0,0,0,0,0,0,0,0,married,1,0,0,tertiary,0,0,1,0,281,1,0,1,20,apr,18,5,0,1,0,0,349,2,failure,1,0,0,0
36,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,married,1,0,0,tertiary,0,0,1,0,0,1,0,0,20,apr,142,3,1,0,0,0,150,3,failure,1,0,0,0
35,0,1,0,0,services,0,0,0,0,0,0,0,0,1,0,0,single,0,1,0,secondary,0,1,0,0,414,1,0,0,20,apr,11,5,0,1,0,0,319,2,other,0,1,0,0
57,0,0,0,0,admin.,1,0,0,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,2087,1,0,0,20,apr,140,4,1,0,0,0,343,1,failure,1,0,0,0
37,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,504,1,0,0,20,apr,87,2,1,0,0,0,347,2,failure,1,0,0,0
41,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,married,1,0,0,tertiary,0,0,1,0,8902,1,0,0,20,apr,16,3,1,0,0,0,249,5,failure,1,0,0,0
43,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,2374,0,0,0,20,apr,316,2,1,0,0,0,264,2,failure,1,0,0,0
27,1,0,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,single,0,1,0,secondary,0,1,0,0,153,1,0,0,20,apr,198,3,1,0,0,0,346,1,failure,1,0,0,0
50,0,1,0,0,services,0,0,0,0,0,0,0,0,1,0,0,married,1,0,0,secondary,0,1,0,0,2420,1,0,0,20,apr,102,6,0,1,0,0,235,13,failure,1,0,0,0
28,1,0,0,0,technician,0,0,0,0,0,0,0,0,0,1,0,married,1,0,0,secondary,0,1,0,0,7102,1,0,0,20,apr,156,3,1,0,0,0,325,9,failure,1,0,0,0
38,0,1,0,0,technician,0,0,0,0,0,0,0,0,0,1,0,married,1,0,0,secondary,0,1,0,0,511,1,0,0,20,apr,190,2,1,0,0,0,342,4,failure,1,0,0,0
54,0,0,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,primary,1,0,0,0,489,1,1,0,20,apr,280,4,1,0,0,0,287,3,other,0,1,0,0
45,0,1,0,0,services,0,0,0,0,0,0,0,0,1,0,0,married,1,0,0,primary,1,0,0,0,-79,1,0,0,20,apr,59,4,1,0,0,0,348,2,failure,1,0,0,0
29,1,0,0,0,services,0,0,0,0,0,0,0,0,1,0,0,single,0,1,0,secondary,0,1,0,0,3331,1,0,0,20,apr,13,4,1,0,0,0,327,2,failure,1,0,0,0
30,1,0,0,0,services,0,0,0,0,0,0,0,0,1,0,0,single,0,1,0,secondary,0,1,0,0,20,1,0,0,20,apr,404,6,0,1,0,0,340,1,failure,1,0,0,0
35,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,1257,1,0,0,20,apr,93,3,1,0,0,0,329,7,failure,1,0,0,0
34,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,single,0,1,0,tertiary,0,0,1,0,6707,1,0,0,20,apr,16,3,1,0,0,0,154,4,other,0,1,0,0
51,0,0,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,primary,1,0,0,0,2832,1,0,0,20,apr,122,4,1,0,0,0,238,12,other,0,1,0,0
37,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,single,0,1,0,secondary,0,1,0,0,2390,1,0,0,20,apr,20,2,1,0,0,0,335,12,failure,1,0,0,0
48,0,1,0,0,admin.,1,0,0,0,0,0,0,0,0,0,0,divorced,0,0,1,secondary,0,1,0,0,4,1,0,0,20,apr,7,5,0,1,0,0,318,10,other,0,1,0,0
44,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,single,0,1,0,secondary,0,1,0,0,109,1,0,0,20,apr,101,4,1,0,0,0,328,3,failure,1,0,0,0
34,0,1,0,0,services,0,0,0,0,0,0,0,0,1,0,0,married,1,0,0,secondary,0,1,0,0,790,1,0,0,20,apr,579,2,1,0,0,0,350,1,failure,1,0,0,0
35,0,1,0,0,entrepreneur,0,0,1,0,0,0,0,0,0,0,0,married,1,0,0,tertiary,0,0,1,0,129,1,0,0,20,apr,231,3,1,0,0,0,151,5,other,0,1,0,0
34,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,married,1,0,0,tertiary,0,0,1,0,577,1,0,0,20,apr,243,2,1,0,0,0,153,1,failure,1,0,0,0
48,0,1,0,0,admin.,1,0,0,0,0,0,0,0,0,0,0,single,0,1,0,secondary,0,1,0,0,-874,1,0,0,20,apr,243,2,1,0,0,0,151,7,other,0,1,0,0
38,0,1,0,0,services,0,0,0,0,0,0,0,0,1,0,0,divorced,0,0,1,primary,1,0,0,0,0,1,0,0,20,apr,355,3,1,0,0,0,151,3,failure,1,0,0,0
41,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,1384,1,0,0,20,apr,106,4,1,0,0,0,340,4,success,0,0,1,0
29,1,0,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,457,1,0,0,20,apr,72,3,1,0,0,0,341,1,other,0,1,0,0
